x,y,z
-33.08842,2.9770093,1.3630095
-33.107742,3.0068076,1.4246612
-33.115696,3.0470629,1.5075874
-33.133003,3.077216,1.5699539
-33.142006,3.1145592,1.6469431
-33.161995,3.140665,1.7010727
-33.180065,3.167966,1.7576313
-33.203163,3.190096,1.803679
-33.22796,3.2102656,1.8457422
-33.255882,3.2273042,1.8814492
-33.285248,3.2428129,1.9140539
-33.311077,3.2611222,1.9523535
-33.34997,3.2681198,1.9676867
-33.39582,3.269371,1.9713669
-33.431767,3.2789264,1.9919238
-33.46996,3.286632,2.008739
-33.526997,3.2793713,1.9951987
-33.566174,3.2865565,2.0109935
-33.546165,3.3395255,2.119658
-33.581524,3.349065,2.140234
-33.621296,3.3552613,2.1540446
-33.70457,3.3292723,2.102641
-33.5878,3.450529,2.3496356
-33.59749,3.4775186,2.4055734
-33.619225,3.495445,2.443151
-33.644314,3.5107722,2.4754686
-33.66694,3.527633,2.5108972
-33.693565,3.5415473,2.5403676
-33.712242,3.560698,2.5804377
-33.71444,3.590559,2.6421714
-33.739414,3.604907,2.6725273
-33.782166,3.6075828,2.679297
-34.309364,3.300068,2.0592628
-34.370266,3.29555,2.0517259
-34.4268,3.2941446,2.050506
-34.49753,3.2842898,2.032257
-34.548645,3.2869015,2.0392094
-34.623596,3.2753925,2.0176964
-34.670856,3.2808907,2.03053
-34.733814,3.2773294,2.0251207
-34.80433,3.2697663,2.0116792
-34.867836,3.266683,2.0073047
-34.923542,3.268373,2.0125828
-34.98933,3.2646892,2.0070682
-35.046585,3.266095,2.011836
-35.145096,3.2453032,1.9719691
-35.20481,3.2461848,1.9757628
-35.281364,3.2384038,1.9621706
-35.347946,3.2363558,1.9601483
-35.408237,3.2379322,1.9654489
-35.466686,3.240732,1.9732394
-35.517963,3.2474172,1.988862
-35.594517,3.2416189,1.9794626
-35.633213,3.2549965,2.008574
-35.706127,3.2516742,2.0042205
-36.24658,3.0231702,1.5486155
-36.283463,3.0405188,1.5859618
-36.309753,3.0628161,1.6332302
-36.330784,3.087402,1.6850858
-36.349255,3.1129553,1.7388778
-36.367226,3.1385021,1.792654
-36.420692,3.147871,1.8140969
-36.53375,3.1309385,1.7830276
-36.57818,3.1448865,1.8136992
-36.65334,3.1455667,1.8179159
-36.747482,3.138483,1.8066964
-36.7875,3.1548712,1.8423362
-36.906258,3.1383233,1.8123703
-37.00215,3.1320188,1.8028936
-37.045925,3.1475623,1.8369703
-37.1185,3.1515207,1.8480263
-37.248768,3.1327813,1.8140073
-37.318123,3.1389205,1.8295217
-37.395096,3.1423717,1.8397474
-37.50564,3.133249,1.8250732
-37.557083,3.1472619,1.856369
-37.67134,3.1377733,1.8411183
-37.73439,3.1479795,1.8649673
-37.798954,3.1578417,1.8881769
-37.916496,3.1487172,1.8738766
-37.983616,3.1583412,1.8967323
-38.11448,3.1456442,1.875546
-38.184246,3.155097,1.8981915
-38.285,3.1541028,1.9002824
-38.36688,3.16007,1.9161758
-38.512207,3.144994,1.8906913
-38.572807,3.1590173,1.9226022
-38.689133,3.1548796,1.9188447
-38.779823,3.1596975,1.9327846
-38.900043,3.1554482,1.9289999
-38.994415,3.1600404,1.9426675
-39.141632,3.1485147,1.9248261
-39.215847,3.1604156,1.9529939
-39.39132,3.1416526,1.9212356
-39.48754,3.147843,1.9384203
-39.594772,3.1511889,1.9501357
-39.74086,3.143616,1.9406514
-39.83851,3.1509123,1.9602871
-40.002327,3.1396677,1.9439158
-40.11148,3.1448152,1.9595914
-40.250668,3.1420789,1.9600558
-40.38167,3.1423247,1.9664483
-40.512978,3.1431482,1.974092
-40.6696,3.1378243,1.9699678
-40.83275,3.1316025,1.9642715
-40.901657,3.1509151,2.0080805
-41.11426,3.1333246,1.9807444
-41.255035,3.1352382,1.9912372
-41.454037,3.1232119,1.9750524
-41.614937,3.121725,1.9793544
-41.793007,3.116862,1.977356
-41.921013,3.1250117,2.0005083
-42.112305,3.118696,1.9961147
-42.293407,3.1157806,1.9984484
-42.508953,3.1058323,1.987575
-42.70896,3.100582,1.9859204
-42.882465,3.1023366,1.9978414
-43.059006,3.1042864,2.0103483
-43.26938,3.09973,2.010735
-43.394875,3.1145325,2.0480437
-43.66154,3.0999491,2.0299702
-43.8139,3.1106808,2.0600119
-44.0204,3.1109824,2.0706096
-44.225456,3.1126223,2.084002
-44.49071,3.1032808,2.0770779
-44.779686,3.0906742,2.0644197
-44.984264,3.0959241,2.0855317
-45.20768,3.0985982,2.1021347
-45.469574,3.0951848,2.1077414
-45.766468,3.0866659,2.1042676
-46.065884,3.07924,2.1032724
-46.276024,3.089292,2.1350112
-46.60086,3.0802488,2.131906
-46.932022,3.0718083,2.1304302
-47.26762,3.0643375,2.1312718
-47.544342,3.0684104,2.1537557
-47.891495,3.062348,2.1582427
-48.2222,3.0607214,2.17138
-48.613304,3.0512495,2.1708918
-49.003227,3.0439892,2.1750932
-49.406235,3.0367537,2.1800466
-49.71334,3.0459075,2.2151055
5.337702,2.0161576,0.30921364
1.1794262,2.221507,0.5928669
0.12346649,2.2642508,0.644804
-1.1239281,2.336483,0.75284386
-2.2748928,2.4030275,0.8523526
-2.3396263,2.333845,0.7016082
-2.448656,2.2706535,0.5620918
-2.5037537,2.2004435,0.40959024
-4.308222,2.3734353,0.7129836
-4.275038,2.295681,0.5476885
-4.1857986,2.209342,0.36613178
-4.2792606,2.1491535,0.23383093
-16.644524,3.2077515,2.0463514
-13.708942,2.5046854,0.65199137
-13.851887,2.4829845,0.6007886
-14.048105,2.4734397,0.57363033
-22.598703,3.1329615,1.6923738
-22.652588,3.1190758,1.6615243
-22.740541,3.1184092,1.6575713
-22.807255,3.109922,1.6377597
-22.865746,3.098446,1.6118984
-22.988857,3.112885,1.6388168
-22.980719,3.0751958,1.5596466
-22.9976,3.047243,1.5002947
-23.012829,3.0183704,1.4390635
-23.019192,2.9855313,1.3697433
-23.024063,2.951705,1.2983994
-23.035372,2.9202518,1.2318892
-23.035204,2.8835025,1.1545596
-23.03582,2.8466434,1.0769935
-23.034409,2.8084285,0.99664354
-23.042217,2.7738647,0.9237404
-23.027115,2.7284875,0.82872343
-23.027544,2.689591,0.7469349
-23.034307,2.6531365,0.67012835
-23.041847,2.6166003,0.5931444
-23.050844,2.5803075,0.5166478
-33.155365,2.49742,0.26031542
-33.075638,2.6509073,0.5790396
-33.11945,2.661725,0.60218096
-33.091335,2.7510204,0.7878761
-33.11449,2.7824159,0.85363626
-33.099895,2.852812,1.0001559
-33.143757,2.8604488,1.0167141
-33.0894,2.9682148,1.2405772
-33.11252,2.9949775,1.2967219
-33.112785,3.0436404,1.3981972
-33.126106,3.0783014,1.4706845
-33.14104,3.1105483,1.5381737
-33.156013,3.1419773,1.6039658
-33.17276,3.171016,1.6648116
-33.195267,3.194148,1.713438
-33.217228,3.217294,1.762095
-33.24705,3.2330341,1.7954388
-33.281017,3.244935,1.8208508
-33.318382,3.2538064,1.8400073
-33.35469,3.2635453,1.8609667
-33.398266,3.2672012,1.8693619
-33.43151,3.2794428,1.8955126
-33.481636,3.277958,1.893311
-33.52903,3.2789261,1.896194
-33.568253,3.2865155,1.9127665
-33.611305,3.2911725,1.923295
-33.64193,3.3054128,1.9536214
-33.567352,3.3985171,2.1467524
-33.601383,3.4088485,2.1689959
-33.59731,3.4469707,2.2485962
-33.5928,3.4846048,2.3271785
-33.616646,3.5013049,2.362564
-33.63433,3.522112,2.406423
-33.656353,3.5395987,2.4434366
-33.68824,3.5501237,2.4661002
-33.715057,3.564022,2.4957252
-33.74929,3.572862,2.5149307
-33.78617,3.579974,2.5305858
-34.264736,3.3011727,1.9572759
-34.336506,3.2897983,1.9350033
-34.39166,3.2894714,1.9355097
-34.448112,3.2886167,1.9349499
-34.51111,3.2840378,1.9267449
-34.566784,3.284298,1.9285231
-34.63321,3.27839,1.917633
-34.68807,3.279761,1.921742
-34.74903,3.2778163,1.9190526
-34.802956,3.2802713,1.9254336
-34.86428,3.2787428,1.9236469
-34.93869,3.2701786,1.9074287
-35.011032,3.263276,1.8946562
-35.077496,3.2600718,1.8895102
-35.147354,3.255409,1.8813982
-35.23397,3.2421932,1.8557606
-35.30327,3.2387738,1.8502655
-35.35485,3.2450144,1.8646188
-35.423256,3.2427359,1.8615189
-35.495815,3.2387161,1.8548794
-35.55291,3.2429109,1.8651104
-35.59751,3.2535532,1.888577
-35.66463,3.2531967,1.8895278
-35.68503,3.2758842,1.9376998
-36.300797,3.0125535,1.400322
-36.295086,3.0506437,1.4802055
-36.31519,3.0761006,1.534226
-36.327217,3.1050615,1.5954113
-36.34904,3.1292262,1.6467867
-36.375977,3.1508794,1.6930299
-36.476173,3.1396713,1.6721368
-36.557133,3.1376007,1.6699581
-36.613503,3.146684,1.6905923
-36.70485,3.1408713,1.6808486
-36.790104,3.1381817,1.6775241
-36.857582,3.143434,1.6904392
-36.965134,3.1323059,1.6699934
-37.03446,3.1375525,1.6829758
-37.078117,3.1535041,1.7177954
-37.180008,3.1461437,1.7051668
-37.30316,3.1309547,1.6766605
-37.370876,3.1382604,1.6939893
-37.479237,3.1301053,1.6799116
-37.544216,3.1391664,1.7008891
-37.61299,3.1470253,1.7194562
-37.710823,3.144305,1.7165747
-37.793625,3.1476495,1.726059
-37.88508,3.148228,1.7299762
-37.946518,3.1600618,1.7567697
-38.107674,3.1366403,1.7121377
-38.159275,3.1527386,1.7476692
-38.27682,3.1460621,1.7371101
-38.36081,3.1515465,1.751234
-38.498955,3.1390686,1.7290759
-38.578632,3.146958,1.7481804
-38.64634,3.159132,1.7759843
-38.775227,3.151576,1.763989
-38.85361,3.1610134,1.7863698
-38.99218,3.1516104,1.7708006
-39.109253,3.1497495,1.7705264
-39.216003,3.1516998,1.7780056
-39.355114,3.1442564,1.7666469
-39.43353,3.1559494,1.7938786
-39.545975,3.157772,1.8013172
-39.675346,3.1551542,1.7999101
-39.823524,3.1477377,1.7889624
-39.948677,3.147752,1.7930284
-40.060642,3.152144,1.8059573
-40.212624,3.1458561,1.7975731
-40.41357,3.1268468,1.7638392
-40.46599,3.1495445,1.8136783
-40.667194,3.1322544,1.7836328
-40.807293,3.1323586,1.7884817
-40.903717,3.1446292,1.8177099
-41.094555,3.1328645,1.7990956
-41.247818,3.1317463,1.8018422
-41.451176,3.1187956,1.7811666
-41.59836,3.1209257,1.7906418
-41.76253,3.1196249,1.7934222
-41.94384,3.1150231,1.7897911
-42.090294,3.1196814,1.8046699
-42.29375,3.1116567,1.7945566
-42.49691,3.1047862,1.7869062
-42.66852,3.1061985,1.795805
-42.844063,3.1075873,1.8048096
-43.021763,3.1093817,1.8147712
-43.212418,3.109234,1.8210707
-43.414326,3.107633,1.8246899
-43.604,3.1096632,1.8356328
-43.819473,3.1072521,1.8380427
-44.001728,3.112791,1.8562417
-44.22902,3.1100917,1.8584976
-44.48795,3.1022453,1.850925
-44.790688,3.087147,1.8294697
-44.99852,3.0920372,1.8472805
-45.178978,3.103171,1.8774529
-45.445663,3.0990057,1.8780966
-45.768585,3.0858512,1.8615999
-46.013268,3.0885954,1.8762465
-46.270477,3.0903382,1.8892298
-46.569237,3.086095,1.8909588
-46.911682,3.0758636,1.8815055
-47.269913,3.0647502,1.8707666
-47.51039,3.0751178,1.9016671
-47.916115,3.0596354,1.8833747
-48.251892,3.0575259,1.89114
-48.592995,3.056298,1.9010129
-49.017204,3.0439444,1.8901696
-49.409008,3.0387309,1.8934379
-49.741478,3.0443826,1.9177957
-1.254736,2.359686,0.36477232
-1.6072063,2.324172,0.28002834
-2.4536037,2.354729,0.3258977
-15.476627,3.0131407,1.4412713
-13.735907,2.5594916,0.5072479
-21.735031,3.1254363,1.5503316
-21.817762,3.1183584,1.533658
-21.870686,3.1013248,1.4963326
-21.989151,3.1073456,1.5069289
-22.110249,3.1149678,1.5208974
-22.2216,3.1197906,1.5290918
-22.290382,3.1097686,1.5064526
-22.429304,3.12579,1.5380187
-22.499998,3.1172938,1.5186133
-22.585749,3.1147423,1.5116062
-22.700562,3.123689,1.5285702
-22.770077,3.115834,1.5105801
-22.849943,3.1122923,1.5015984
-22.961382,3.1216104,1.5194407
-22.974693,3.0923166,1.4568367
-22.974722,3.0573704,1.3824453
-23.003056,3.0336277,1.3314085
-23.0008,2.9970496,1.2536006
-23.03948,2.9772253,1.2107406
-23.012192,2.9293008,1.1092424
-23.027811,2.8991206,1.0447655
-23.027842,2.8618548,0.96549034
-23.02938,2.8247862,0.88662004
-23.026161,2.78513,0.8023348
-23.034874,2.750338,0.7282028
-23.02922,2.7085693,0.6394849
-23.044964,2.6761248,0.57024574
-23.047153,2.6369774,0.4869895
-33.079945,2.6910121,0.5474248
-33.106,2.7213695,0.6118431
-33.088043,2.7983625,0.77449894
-33.11341,2.8270397,0.8353729
-33.098057,2.8973694,0.98397446
-33.134544,2.9125173,1.0163512
-33.123234,2.9754834,1.1494298
-33.11103,3.0374897,1.2804766
-33.12541,3.0718443,1.3532925
-33.133595,3.111254,1.436748
-33.153618,3.1384947,1.4945812
-33.169605,3.1688476,1.5589652
-33.189945,3.194519,1.6134944
-33.21311,3.2170947,1.6615071
-33.23924,3.2365978,1.7030563
-33.26934,3.2522848,1.736577
-33.30538,3.2626536,1.7589102
-33.341232,3.2731073,1.7814293
-33.377815,3.2828836,1.802527
-33.413773,3.293129,1.8246179
-33.456127,3.2981539,1.8357344
-33.507008,3.2964976,1.8328066
-33.55373,3.2983942,1.8373618
-33.59857,3.301935,1.8453827
-33.647858,3.3022416,1.8466129
-33.69825,3.3019583,1.8466134
-33.748272,3.3022077,1.847745
-33.585373,3.4581287,2.1760712
-33.590878,3.4887712,2.2410588
-33.61323,3.5068498,2.2796416
-33.636242,3.5242198,2.3167372
-33.6499,3.5478215,2.3669252
-33.67581,3.562677,2.3987427
-33.699806,3.5786633,2.4329362
-33.72565,3.5932417,2.4641762
-33.765472,3.5985205,2.475892
-33.85292,3.5731301,2.4232259
-34.340435,3.2935214,1.836925
-34.38807,3.2983015,1.8477077
-34.447098,3.2961564,1.843966
-34.531033,3.2790728,1.8088937
-34.585484,3.2805607,1.8128076
-34.649395,3.276643,1.8053951
-34.703556,3.278867,1.8108802
-34.77386,3.2719243,1.7971554
-34.84452,3.2652447,1.7840004
-34.913727,3.25986,1.7735796
-34.97838,3.2574654,1.7694445
-35.0359,3.2593837,1.7743659
-35.099106,3.2584534,1.7733326
-35.188698,3.2436037,1.7431526
-35.255013,3.2418537,1.7404404
-35.3032,3.2500193,1.758513
-35.368553,3.2493708,1.7581387
-35.44374,3.2440047,1.7479062
-35.493385,3.2520719,1.7658148
-35.542988,3.2602944,1.784061
-35.597137,3.2663965,1.7978806
-35.6989,3.2493792,1.7633448
-35.693504,3.2849326,1.8388085
-36.52703,2.9191883,1.074995
-36.358376,3.0356216,1.3197227
-36.30687,3.095018,1.4451356
-36.33457,3.1168761,1.4920616
-36.346737,3.145662,1.5534663
-36.40609,3.1529186,1.5698876
-36.547707,3.1238413,1.5104327
-36.639866,3.117555,1.4986224
-36.701374,3.125104,1.515728
-36.801243,3.1164384,1.4990048
-36.870865,3.1211858,1.5103064
-36.945618,3.1240838,1.5177698
-37.00751,3.1326387,1.5370555
-37.05195,3.1485322,1.5716624
-37.128357,3.1515737,1.5794859
-37.238018,3.1417177,1.5604525
-37.32084,3.1430962,1.5648675
-37.4113,3.1419065,1.5639596
-37.47438,3.1517105,1.5859795
-37.540443,3.1605952,1.6061025
-37.66472,3.1478891,1.5813079
-37.740215,3.1540205,1.5957565
-37.811214,3.162115,1.614315
-37.93754,3.1504853,1.5918779
-38.015064,3.1570437,1.6073022
-38.130684,3.1504905,1.5955043
-38.21402,3.1558392,1.6084776
-38.348404,3.1439888,1.5857596
-38.414127,3.1562777,1.6132145
-38.534367,3.150477,1.6031456
-38.625656,3.154944,1.6144285
-38.74505,3.1506267,1.6075273
-38.82315,3.1603124,1.6297073
-38.939957,3.1579447,1.6269331
-39.039318,3.1616921,1.6368775
-39.17465,3.154708,1.6246362
-39.31865,3.1458073,1.6084847
-39.41483,3.152238,1.624125
-39.553967,3.1462226,1.6140575
-39.646458,3.1547742,1.634172
-39.80048,3.145743,1.6179843
-39.97843,3.1306686,1.5893812
-40.03323,3.1516867,1.6353946
-40.204613,3.1400504,1.6140251
-40.3851,3.1268542,1.5895195
-40.473965,3.1397583,1.6189246
-40.641903,3.131657,1.6050715
-40.807007,3.1252275,1.5947447
-40.899826,3.1386962,1.6254721
-41.073463,3.1315687,1.6138535
-41.264923,3.120815,1.5948648
-41.432808,3.1170666,1.5903769
-41.598568,3.11473,1.5888758
-41.75431,3.1157136,1.5942774
-41.919167,3.1152768,1.5968466
-42.080914,3.116424,1.6027522
-42.302937,3.1041958,1.5813279
-42.468254,3.1063433,1.5894752
-42.64633,3.1063983,1.5934305
-42.82483,3.1072671,1.5991492
-43.00015,3.109745,1.6082592
-43.205368,3.1065536,1.6058884
-43.39225,3.1083837,1.6138892
-43.612843,3.1039915,1.6093068
-43.792454,3.1093297,1.624692
-44.040302,3.101482,1.6133318
-44.215244,3.109747,1.6349154
-44.51977,3.0929513,1.6056533
-44.785954,3.0853503,1.5952702
-44.9594,3.097112,1.624361
-45.211987,3.0946083,1.6246376
-45.501038,3.0865674,1.6138663
-45.758503,3.0858727,1.6181622
-46.02112,3.0855606,1.6234107
-46.26478,3.089974,1.6383886
-46.600906,3.0793836,1.6232705
-46.920143,3.0734766,1.6178379
-47.189617,3.0776615,1.6329603
-47.51198,3.0743952,1.6333036
-47.88943,3.0637784,1.6191354
-48.22351,3.0621054,1.6232038
-48.61385,3.0532734,1.6132007
-49.002174,3.0467858,1.6082067
-49.373283,3.0449276,1.6127825
-49.69191,3.0527954,1.6370697
-15.646576,3.0858753,1.3758798
-19.000948,3.163785,1.5117879
-19.22261,3.1813388,1.5475607
-19.289358,3.1601577,1.5013008
-19.473091,3.1697857,1.5203562
-19.602654,3.166058,1.511136
-19.76323,3.1713097,1.5209832
-19.870182,3.1628125,1.5017042
-19.997143,3.1603253,1.4951959
-20.112934,3.1553442,1.4834204
-20.24348,3.1551037,1.4817295
-20.35294,3.1494737,1.4686222
-20.481184,3.1498299,1.468246
-20.600842,3.1483145,1.4639211
-20.720186,3.1473098,1.460702
-20.839209,3.146813,1.4585853
-20.948162,3.1438375,1.4512234
-21.065746,3.144076,1.4507117
-21.166094,3.139502,1.439992
-21.259834,3.133298,1.4258261
-21.362194,3.1302989,1.4184885
-21.476212,3.1316068,1.4203272
-21.58197,3.1307828,1.4176526
-21.67015,3.124607,1.4036126
-21.783216,3.127265,1.4083781
-21.87722,3.123985,1.4005308
-21.977203,3.1232362,1.3980827
-22.051483,3.1139467,1.3774762
-22.167885,3.1199555,1.389442
-22.270088,3.121504,1.3919325
-22.368921,3.1223638,1.3929734
-22.478756,3.1278095,1.4037962
-22.573889,3.128376,1.4042435
-22.653795,3.1236687,1.3934727
-22.738754,3.121259,1.387609
-22.831627,3.1223333,1.3891807
-22.905848,3.1165648,1.3761854
-22.943476,3.0965493,1.3328428
-22.955296,3.066098,1.2672634
-23.00813,3.052075,1.2366967
-23.008757,3.0166063,1.1604228
-23.003733,2.9783523,1.078208
-23.009476,2.9441597,1.0046468
-23.026506,2.9144092,0.9405532
-23.025244,2.8764443,0.85894346
-23.020645,2.8365304,0.7731724
-23.041126,2.8072193,0.7100115
-23.06494,2.7791326,0.6494608
-23.077028,2.7454638,0.577003
-22.978043,2.6602335,0.39453888
-33.078747,2.734728,0.52993107
-33.0957,2.7746425,0.6155834
-33.116035,2.8098023,0.6910572
-33.1092,2.87241,0.8252859
-33.086945,2.9489527,0.9893365
-33.12791,2.959289,1.0116711
-33.155743,2.9825728,1.0617213
-33.114185,3.0730743,1.2556362
-33.124985,3.1105707,1.3360996
-33.150764,3.132948,1.3842058
-33.16813,3.1626706,1.4480314
-33.180958,3.195833,1.5192189
-33.203156,3.2197628,1.5706477
-33.22995,3.2391188,1.6122904
-33.256733,3.2581296,1.653194
-33.289715,3.2714798,1.6819878
-33.324665,3.2830055,1.706881
-33.364838,3.2900817,1.7222548
-33.40859,3.294254,1.731421
-33.454197,3.2970521,1.7376494
-33.500313,3.299611,1.7433715
-33.54267,3.3052888,1.7557693
-33.588356,3.308486,1.7628627
-33.63407,3.3118184,1.7702513
-33.682274,3.3134427,1.7739892
-33.728073,3.3170547,1.7819829
-33.778915,3.3171399,1.7824392
-33.83344,3.3148322,1.777782
-33.61196,3.508778,2.1927962
-33.619007,3.5376544,2.2548094
-33.643124,3.5541973,2.2904506
-33.663193,3.573292,2.3315473
-33.687637,3.5891743,2.3657775
-33.713905,3.603665,2.3970327
-33.756195,3.6075327,2.405582
-33.816063,3.600196,2.390183
-34.34547,3.2942545,1.7365355
-34.38071,3.3071935,1.7645249
-34.428146,3.3125165,1.7762399
-34.532497,3.2831368,1.7137957
-34.578712,3.2899377,1.728683
-34.642265,3.2865112,1.7217183
-34.718933,3.2757432,1.6990767
-34.780758,3.2741764,1.6961017
-34.840416,3.2741919,1.6965141
-34.90384,3.272377,1.6930242
-34.968697,3.2701135,1.6885815
-35.037445,3.2660646,1.6803341
-35.094826,3.268631,1.6862235
-35.197464,3.2470682,1.6405873
-35.265995,3.244504,1.6355371
-35.327877,3.2458215,1.638783
-35.384846,3.2499833,1.6481109
-35.43742,3.2566245,1.6627374
-35.502197,3.2572584,1.6645446
-35.55486,3.2642703,1.679976
-35.632275,3.2592251,1.6696763
-35.647682,3.2848873,1.724926
-36.412727,2.9491336,1.008862
-36.496822,2.945965,1.0026526
-36.56516,2.9506764,1.013269
-36.3698,3.0781126,1.285737
-36.333324,3.1299748,1.3969374
-36.361893,3.1514935,1.443398
-36.87932,2.9540603,1.0228376
-36.9712,2.949973,1.0147343
-37.018837,2.9657316,1.0489664
-37.06977,2.98011,1.0802598
-37.11631,2.9964435,1.1157284
-37.166893,3.0111117,1.1476507
-36.99585,3.1180596,1.3762927
-37.018173,3.1433845,1.4309182
-37.078327,3.153162,1.4524117
-37.251884,3.1176496,1.3773966
-37.401848,3.092778,1.3250856
-37.49321,3.0918918,1.3239002
-37.587082,3.090511,1.3216763
-37.67382,3.0923476,1.3263187
-37.74732,3.0996027,1.3425155
-37.85772,3.0933983,1.33006
-37.91793,3.1063015,1.3583074
-38.07988,3.0823774,1.3081584
-38.177868,3.0825047,1.309236
-38.26846,3.0857534,1.3169732
-38.372368,3.0847638,1.3157048
-38.478928,3.0833974,1.313652
-38.585045,3.082738,1.3131227
-38.6907,3.0827835,1.3141093
-38.815548,3.0769675,1.3026476
-38.923473,3.077416,1.3045301
-39.0317,3.078313,1.3073854
-39.140217,3.07966,1.3112159
-39.268265,3.0753565,1.3030553
-39.376617,3.0779102,1.3094912
-39.504654,3.0749114,1.3041487
-39.654243,3.0660157,1.2863021
-39.753803,3.0730317,1.3022833
-39.905163,3.0650904,1.2865171
-40.02828,3.0662818,1.290173
-40.1484,3.068958,1.2970057
-40.282917,3.0681086,1.2963762
-40.45784,3.0565474,1.2730432
-40.59579,3.056273,1.273695
-40.750084,3.0522115,1.2663407
-40.878716,3.0559318,1.2755227
-41.03219,3.0536318,1.2719665
-41.19886,3.048647,1.2627501
-41.337902,3.0517483,1.27071
-41.50467,3.0484135,1.2650623
-41.653873,3.0504062,1.2707367
-41.849167,3.041626,1.2536278
-41.969772,3.0523164,1.2777934
-42.19305,3.0385916,1.2502995
-42.35173,3.0415845,1.2582407
-42.532635,3.0401165,1.2567811
-42.698215,3.0431538,1.2648926
-42.886173,3.0418777,1.2639256
-43.061356,3.0444615,1.2711635
-43.280373,3.0381503,1.2596464
-43.46622,3.0402856,1.2660308
-43.670326,3.0394058,1.2660956
-43.877617,3.0388966,1.2669959
-44.032433,3.0504704,1.2934546
-44.299065,3.0396388,1.2726789
-44.467155,3.050304,1.2973199
-44.788517,3.0310364,1.258892
-44.96287,3.0425353,1.2854066
-45.189342,3.0447388,1.2923827
-45.454636,3.0406673,1.2862091
-45.718746,3.038198,1.2834883
-45.968777,3.0396976,1.2891998
-46.19445,3.0468998,1.3069816
-46.52571,3.0363288,1.2874641
-46.74771,3.046724,1.3121166
-47.014526,3.0504565,1.3228412
-47.35064,3.0437617,1.3117604
-47.566338,3.0589187,1.3466492
-48.088722,3.0248253,1.2783079
-48.307327,3.042475,1.3186245
-48.74481,3.0265667,1.2887039
-48.985783,3.0434575,1.3276229
-49.593735,3.0056343,1.2521272
-49.772503,3.0351908,1.3177819
-15.232672,3.2808073,1.5510502
-15.412648,3.1772847,1.326889
-15.7254305,3.191633,1.3593688
-16.000126,3.2002323,1.3791962
-16.789606,3.2277775,1.4423165
-16.943861,3.2171237,1.4197989
-17.080093,3.203391,1.3905139
-17.292614,3.2066464,1.3984575
-17.45229,3.1995068,1.3835921
-17.64963,3.2014747,1.38867
-17.798037,3.1934912,1.3719196
-17.98039,3.193953,1.3736587
-18.130796,3.1879754,1.3612704
-18.308773,3.1891985,1.3646417
-18.444597,3.1813211,1.3480625
-18.604408,3.1798778,1.345561
-18.76467,3.1793604,1.3450713
-18.9142,3.1770024,1.3405366
-19.049675,3.1718621,1.329896
-19.197649,3.1705732,1.3276744
-19.337595,3.167961,1.3225422
-19.47973,3.1666265,1.3201938
-19.611382,3.1632268,1.3133144
-19.757824,3.164468,1.3165789
-19.89045,3.1627018,1.3132482
-20.008583,3.1575916,1.3025908
-20.133928,3.1550756,1.2975979
-20.249878,3.1505136,1.2881198
-20.37955,3.150467,1.2885089
-20.499844,3.1483505,1.2843599
-20.609226,3.1436117,1.2744651
-20.727303,3.1420012,1.2714043
-20.862019,3.1460388,1.2806869
-20.96329,3.1405227,1.2690649
-21.062765,3.134921,1.2572498
-21.181969,3.136007,1.2600493
-21.277004,3.1299949,1.2473216
-21.375027,3.1253853,1.2376523
-21.4807,3.1237454,1.2344685
-21.60797,3.129808,1.2481112
-21.700504,3.124908,1.2377863
-21.804462,3.1243286,1.2368965
-21.910427,3.1249714,1.2386703
-21.993835,3.1182938,1.2244401
-22.09389,3.1178646,1.2238579
-22.18303,3.1140409,1.2158523
-22.278008,3.1127539,1.2133822
-22.362215,3.107993,1.2033153
-22.465656,3.1107624,1.2096958
-22.571686,3.1150703,1.2194314
-22.666225,3.1155999,1.2209044
-22.752392,3.1133947,1.2163987
-22.839794,3.1120937,1.213862
-22.932026,3.1131387,1.216444
-22.925898,3.075315,1.134129
-22.960745,3.0536118,1.0870218
-23.00023,3.0337307,1.0438938
-23.006042,2.9998312,0.9701505
-23.045658,2.9797537,0.9265914
-23.008663,2.9270303,0.8117461
-23.035501,2.9009514,0.7550826
-23.051098,2.869775,0.68729115
-23.045387,2.8288693,0.5982566
-23.049477,2.791779,0.5175538
-33.081154,2.782484,0.5076623
-33.11446,2.8044436,0.55544376
-33.134277,2.84001,0.6328888
-33.183594,2.8442612,0.6420646
-33.17569,2.9064596,0.7775669
-33.132008,3.002326,0.9864731
-33.16888,3.0165634,1.0174198
-33.13773,3.0958881,1.1902657
-33.15001,3.1318421,1.2685595
-33.162163,3.1669888,1.3450942
-33.19208,3.185023,1.3843193
-33.22116,3.2034829,1.4244714
-33.25024,3.2216094,1.4638968
-33.28409,3.2352684,1.4935808
-33.316772,3.249747,1.5250502
-33.350925,3.2627952,1.5534005
-33.389748,3.2718172,1.5729718
-33.432507,3.277594,1.585464
-33.479816,3.2797854,1.5901375
-33.525322,3.2835948,1.5983381
-33.568497,3.2893767,1.6108365
-33.61115,3.2956452,1.6243958
-33.66048,3.2969158,1.6270542
-33.71477,3.2946973,1.6221023
-33.76041,3.2991905,1.6317844
-33.81102,3.3002002,1.6338682
-33.86676,3.2977662,1.6284394
-33.907993,3.305931,1.6461248
-33.954765,3.3102722,1.655468
-34.004143,3.3129706,1.6612267
