,Unnamed: 0,x,y,z
1787,42255,0.71585983,5.024727,1.4192759
1788,42256,0.7442609,5.0040216,1.41479
1789,42257,0.7836833,5.055596,1.4303586
1790,42258,0.82115084,5.090685,1.4414413
1791,42259,0.8585992,5.122649,1.4517323
1792,42260,0.81602556,4.692523,1.3337811
1793,42261,0.8466878,4.6978693,1.3366836
1794,42262,0.8680562,4.6527634,1.325601
1795,42263,0.8936609,4.632197,1.3213791
1796,42264,0.92603135,4.64649,1.3269204
1797,42265,0.9568594,4.652057,1.3300868
1798,42266,0.994203,4.687613,1.3416972
1799,42267,1.0281012,4.7049813,1.3482941
1800,43179,-2.9974499,4.6763296,1.477986
1801,43180,-2.9474864,4.6611047,1.4676511
1802,43181,-2.9003856,4.649549,1.4585766
1803,43182,-2.8449135,4.6235824,1.4452169
1804,43183,-2.7969022,4.608692,1.4353862
1805,43184,-2.7521641,4.5983696,1.4270679
1806,43185,-2.7047064,4.5826726,1.4172372
1807,43186,-2.6619284,4.5740943,1.4096751
1808,43187,-2.6198397,4.5660033,1.4023651
1809,43188,-2.5784276,4.5584116,1.3953072
1810,43189,-2.5372078,4.550484,1.3882493
1811,43190,-2.498048,4.545615,1.3821995
1812,43191,-2.4571998,4.537035,1.3751416
1813,43192,-2.4183748,4.5315394,1.369092
1814,43193,-2.3833146,4.532591,1.3650589
1815,43194,-2.3474424,4.5316644,1.3605216
1816,43195,-2.3121116,4.531331,1.3562365
1817,43196,-2.2764387,4.5298705,1.3516992
1818,43197,-2.2408712,4.528144,1.3471619
1819,43198,-2.202866,4.520932,1.3411123
1820,43199,-2.1629405,4.509064,1.3338022
1821,43200,-2.1282048,4.507376,1.3295171
1822,43201,-2.0972438,4.51333,1.3275006
1823,43202,-2.0908508,4.572752,1.3408602
1824,43203,-2.0417004,4.538727,1.3275006
1825,43204,-1.9977487,4.51489,1.3171657
1826,43207,-1.9131795,4.5482216,1.3164095
1827,43209,-1.8495677,4.5525317,1.311116
1828,43210,-1.8119068,4.5395308,1.3043102
1829,43212,-1.7146609,4.453966,1.2743139
1830,43216,-1.5953947,4.468278,1.2670039
1831,43218,-1.5501899,4.5158906,1.2748181
1832,43219,-1.5141134,4.5005555,1.2680122
1833,43220,-1.4734328,4.470245,1.2571732
1834,43222,-1.3884002,4.3929577,1.23121
1835,43223,-1.2895769,4.169367,1.1679406
1836,43224,-1.2653726,4.181832,1.169201
1837,43225,-1.2366661,4.179311,1.1664282
1838,43226,-1.2053467,4.1673,1.1611347
1839,43227,-1.1742214,4.155063,1.1558414
1840,43228,-1.1453538,4.150064,1.1525644
1841,43229,-1.1165918,4.144868,1.1492875
1842,43230,-1.0886756,4.1422825,1.1467668
1843,43231,-1.0605929,4.1385736,1.1439941
1844,43232,-1.0330662,4.1365542,1.1417254
1845,43233,-1.0062913,4.1371737,1.140213
1846,43234,-0.97887814,4.134796,1.1379443
1847,43235,-0.95153207,4.132238,1.1356758
1848,43236,-0.92594755,4.137054,1.1354237
1849,43237,-0.8997222,4.1388755,1.1344154
1850,43238,-0.8717089,4.1320095,1.1311384
1851,43239,-0.8453678,4.1325407,1.1298782
1852,43240,-0.8192414,4.133853,1.1288699
1853,43241,-0.7924004,4.1311994,1.1268533
1854,43242,-0.7665067,4.1331296,1.1260971
1855,43243,-0.7414737,4.13966,1.1266012
1856,43244,-0.715564,4.141271,1.1258451
1857,43245,-0.6895034,4.1417656,1.1248368
1858,43246,-0.6630035,4.13923,1.1230723
1859,43247,-0.6375932,4.14322,1.1230723
1860,43248,-0.6115924,4.143225,1.122064
1861,43249,-0.5861585,4.1468997,1.122064
1862,43250,-0.55992347,4.144665,1.1205516
1863,43251,-0.5337379,4.142264,1.1190392
1864,43252,-0.5078391,4.1416187,1.1180309
1865,43253,-0.48297793,4.1494627,1.1192912
1866,43254,-0.45750824,4.152348,1.1192912
1867,43255,-0.4319209,4.1541147,1.1190392
1868,43256,-0.40689597,4.1615024,1.1202995
1869,43257,-0.38055673,4.1552477,1.1180309
1870,43258,-0.35480553,4.154612,1.1172746
1871,43259,-0.32992047,4.164428,1.1192912
1872,43260,-0.30499908,4.1750603,1.1215599
1873,43261,-0.2795703,4.1797495,1.1223161
1874,43262,-0.2539186,4.1813865,1.1223161
1875,43263,-0.22815125,4.180933,1.121812
1876,43264,-0.20230481,4.178388,1.1208036
1877,43265,-0.17686877,4.184385,1.122064
1878,43266,-0.15150768,4.194095,1.1243327
1879,43267,-0.12588756,4.198815,1.1253409
1880,43268,-0.10012175,4.199508,1.1253409
1881,43269,-0.07435217,4.200043,1.1253409
1882,43270,-0.04859128,4.2013884,1.125593
1883,43271,-0.02281669,4.2025747,1.1258451
1884,43272,0.0029710147,4.2045712,1.1263492
1885,43273,0.028807629,4.21028,1.1278616
1886,43274,0.05471441,4.21583,1.129374
1887,43275,0.080726765,4.223155,1.1313906
1888,43276,0.10673455,4.22645,1.1323988
1889,43277,0.13260542,4.2237806,1.1318947
1890,43278,0.15862755,4.2257886,1.132651
1891,43279,0.18497284,4.234404,1.1351717
1892,43280,0.21138193,4.241888,1.1374402
1893,43281,0.23772845,4.2463083,1.1389526
1894,43282,0.264376,4.2544284,1.1414733
1895,43283,0.29080397,4.2575536,1.1427337
1896,43284,0.3177096,4.2663045,1.1455065
1897,43285,0.34434608,4.2700624,1.1470189
1898,43286,0.37079042,4.2707615,1.147775
1899,43287,0.3977029,4.276115,1.1497916
1900,43288,0.42488548,4.283224,1.1523123
1901,43289,0.4523725,4.292085,1.1553372
1902,43290,0.47987717,4.2998085,1.1581099
1903,43291,0.5072677,4.305433,1.1603786
1904,43292,0.5425885,4.374268,1.1792837
1905,43293,0.651363,5.0013385,1.3448933
1906,43294,0.68295264,5.0039597,1.3466578
1907,43295,0.7171923,5.024584,1.3532116
1908,43296,0.7509988,5.0401893,1.358505
1909,43297,0.78620964,5.0632186,1.365815
1910,43298,0.8203442,5.0774064,1.3708564
1911,43299,0.8174111,4.868991,1.3171657
1912,43300,0.8570544,4.920134,1.3320378
1913,43301,0.8522085,4.720501,1.2806156
1914,43302,0.8703292,4.6571546,1.2652394
1915,43303,0.8955885,4.634623,1.2607021
1916,43304,0.92930573,4.655614,1.26776
1917,43305,0.9607793,4.664042,1.2715411
1918,43306,0.99700946,4.6940317,1.2811198
1919,44219,-3.0091856,4.700433,1.412752
1920,44220,-2.9335833,4.6449757,1.3911315
1921,44221,-2.8870409,4.634065,1.3827235
1922,44222,-2.8361638,4.615319,1.3721534
1923,44223,-2.7901602,4.6035924,1.3637455
1924,44224,-2.7483969,4.598139,1.3572593
1925,44225,-2.703845,4.5873313,1.3493317
1926,44226,-2.6585531,4.574474,1.3409238
1927,44227,-2.6173875,4.5679693,1.3344376
1928,44228,-2.5773582,4.5628223,1.328432
1929,44229,-2.5341809,4.5514226,1.3207446
1930,44230,-2.4935796,4.543919,1.3142585
1931,44231,-2.4587152,4.5463314,1.3106551
1932,44232,-2.420715,4.5424933,1.3053701
1933,44233,-2.3792398,4.531488,1.2981632
1934,44234,-2.3402245,4.524455,1.2921575
1935,44235,-2.3027093,4.519708,1.2868725
1936,44236,-2.2697012,4.523345,1.2839898
1937,44237,-2.2384582,4.5302267,1.2820679
1938,44238,-2.2016866,4.5255527,1.2770232
1939,44239,-2.1629572,4.516223,1.2707772
1940,44240,-2.1310592,4.5206323,1.2683749
1941,44241,-2.1004164,4.5274615,1.2666934
1942,44242,-2.0822885,4.56145,1.2724588
1943,44243,-1.9929091,4.43782,1.2354637
1944,44247,-1.8973314,4.518496,1.2443521
1945,44249,-1.8384498,4.5333457,1.2421901
1946,44253,-1.6717052,4.431824,1.2037536
1947,44254,-1.6356983,4.4183364,1.1975076
1948,44262,-1.3405311,4.251711,1.1348082
1949,44263,-1.2868627,4.1708345,1.1117463
1950,44264,-1.2595587,4.1730776,1.1103048
1951,44265,-1.2308974,4.1704893,1.1076623
1952,44266,-1.2004262,4.1611795,1.1033382
1953,44267,-1.1711724,4.15539,1.0999751
1954,44268,-1.142035,4.1493983,1.0966119
1955,44269,-1.1122572,4.1403947,1.092528
1956,44270,-1.0851027,4.1405697,1.0908464
1957,44271,-1.0579879,4.1405683,1.0891649
1958,44272,-1.0320911,4.145098,1.0886843
1959,44273,-1.0059489,4.148524,1.0879637
1960,44274,-0.9784606,4.1461167,1.0858016
1961,44275,-0.94973147,4.1378536,1.0821983
1962,44276,-0.92114073,4.129395,1.0785948
1963,44277,-0.89413464,4.127381,1.0766729
1964,44278,-0.8673885,4.1261415,1.0749913
1965,44279,-0.84166515,4.1294837,1.0745109
1966,44280,-0.81612235,4.1336184,1.0742707
1967,44281,-0.79019433,4.1356883,1.07355
1968,44282,-0.7635628,4.133778,1.0718684
1969,44283,-0.73766994,4.135519,1.0711477
1970,44284,-0.713605,4.1476197,1.0730696
1971,44285,-0.6868652,4.14426,1.0711477
1972,44286,-0.6601936,4.140729,1.0692259
1973,44287,-0.6340349,4.139905,1.0680248
1974,44288,-0.6089049,4.145638,1.0685052
1975,44289,-0.58359236,4.150257,1.0687455
1976,44290,-0.5577253,4.150874,1.0680248
1977,44291,-0.5316242,4.149404,1.0668236
1978,44292,-0.5066274,4.156442,1.0677845
1979,44293,-0.4811144,4.1594725,1.0677845
1980,44294,-0.4549441,4.156557,1.0663432
1981,44295,-0.42923015,4.157339,1.0658627
1982,44296,-0.40361845,4.158929,1.0656224
1983,44297,-0.3780034,4.1603603,1.0653822
1984,44298,-0.3524688,4.1626015,1.0653822
1985,44299,-0.3269209,4.1646857,1.0653822
1986,44300,-0.30136073,4.166613,1.0653822
1987,44301,-0.2759842,4.1712894,1.066103
1988,44302,-0.2507388,4.178718,1.0675443
1989,44303,-0.2252533,4.1830854,1.068265
1990,44304,-0.19962929,4.1853585,1.0685052
1991,44305,-0.17398587,4.1874743,1.0687455
1992,44306,-0.14839453,4.1913733,1.0694661
1993,44307,-0.122908436,4.1999674,1.0713879
1994,44308,-0.09729911,4.2074356,1.0730696
1995,44309,-0.07148094,4.207953,1.0730696
1996,44310,-0.045637183,4.2063713,1.072589
1997,44311,-0.019804554,4.202689,1.0716282
1998,44312,0.0059876954,4.212439,1.0740304
1999,44313,0.031886,4.2200885,1.0759523
2000,44314,0.057766996,4.2188425,1.0757121
2001,44315,0.08372557,4.222291,1.0766729
2002,44316,0.10972864,4.2255793,1.0776339
2003,44317,0.13595666,4.234529,1.0800362
2004,44318,0.16226244,4.2423453,1.0821983
2005,44319,0.18845852,4.245149,1.0831591
2006,44320,0.2146951,4.247791,1.08412
2007,44321,0.24140355,4.258024,1.0870028
2008,44322,0.26788568,4.262276,1.0884441
2009,44323,0.29423127,4.2634573,1.0891649
2010,44324,0.3211046,4.2712526,1.0915672
2011,44325,0.34792894,4.2769423,1.0934889
2012,44326,0.37483522,4.282464,1.0954107
2013,44327,0.40245008,4.294582,1.0990142
2014,44328,0.42965406,4.3007255,1.1011763
2015,44329,0.45593318,4.297043,1.1009359
2016,44330,0.4827206,4.298023,1.1018969
2017,44331,0.52665687,4.4444118,1.1391323
2018,44332,0.61964524,4.9719076,1.2714978
2019,44333,0.6526446,4.987264,1.2763025
2020,44334,0.6862489,5.0052876,1.2818277
2021,44335,0.71831787,5.0105925,1.28423
2022,44336,0.7533356,5.034895,1.2914368
2023,44337,0.79016626,5.0685477,1.3010459
2024,44338,0.8255821,5.090437,1.3077723
2025,44339,0.81859154,4.857426,1.2505981
2026,44342,0.8674249,4.624925,1.1960663
2027,44343,0.9022262,4.652875,1.2044743
2028,44344,0.9337961,4.662483,1.2083179
2029,44345,0.9721706,4.704205,1.2203293
2030,44346,1.0225775,4.7997556,1.2460338
2031,45196,-2.9850104,4.7014375,1.33504
2032,45197,-2.9385538,4.6915956,1.3272934
2033,45198,-2.8729057,4.6498704,1.3108888
2034,45199,-2.8210402,4.629146,1.3004081
2035,45200,-2.7730448,4.6138062,1.2915223
2036,45201,-2.727824,4.602243,1.2837757
2037,45202,-2.6823595,4.5894585,1.2758013
2038,45203,-2.637155,4.57629,1.2678268
2039,45204,-2.5955763,4.5686703,1.2614473
2040,45205,-2.5603676,4.5717616,1.2580297
2041,45206,-2.5200498,4.5652127,1.2521058
2042,45207,-2.4808388,4.560054,1.2466376
2043,45208,-2.4417863,4.554586,1.2411695
2044,45209,-2.4028945,4.5488114,1.2357012
2045,45210,-2.362371,4.539275,1.2293217
2046,45211,-2.3233857,4.532015,1.2236257
2047,45212,-2.2876463,4.5305343,1.2195245
2048,45213,-2.2511473,4.5270414,1.2149677
2049,45214,-2.2147775,4.5232725,1.210411
2050,45215,-2.1802275,4.522738,1.2067654
2051,45216,-2.144101,4.51843,1.2022086
2052,45217,-2.1109886,4.520028,1.1992466
2053,45218,-2.0783439,4.522275,1.1965126
2054,45219,-2.046552,4.526067,1.1942341
2055,45220,-2.0361223,4.577698,1.2042592
2056,45221,-1.9846233,4.5365624,1.1905887
2057,45222,-1.9605907,4.557602,1.1928672
2058,45223,-1.9053324,4.5049553,1.1764625
2059,45224,-1.8687015,4.4949756,1.1709944
2060,45225,-1.8410857,4.506357,1.1709944
2061,45227,-1.7767363,4.505958,1.1652983
2062,45229,-1.7102584,4.4982886,1.1580075
2063,45230,-1.6714153,4.4785843,1.1504887
2064,45233,-1.5622233,4.4332643,1.1318058
2065,45235,-1.5151796,4.4742417,1.1372739
2066,45240,-1.3044642,4.2791834,1.0787188
2067,45241,-1.2412922,4.162971,1.0484159
2068,45242,-1.2189851,4.1817293,1.05115
2069,45243,-1.1906445,4.1797633,1.0488715
2070,45244,-1.160553,4.171039,1.0449983
2071,45245,-1.1306136,4.1621037,1.0411249
2072,45246,-1.1010762,4.1538997,1.0374795
2073,45247,-1.0736251,4.153034,1.0356568
2074,45248,-1.046463,4.152933,1.0340619
2075,45249,-1.0191114,4.151709,1.0322392
2076,45250,-0.9913635,4.1484118,1.0299608
2077,45251,-0.96479255,4.1496735,1.0288216
2078,45252,-0.93696076,4.145066,1.0263153
2079,45253,-0.9102617,4.1450295,1.0249482
2080,45254,-0.88319415,4.1429167,1.0231255
2081,45255,-0.8561869,4.1406283,1.0213028
2082,45256,-0.83076435,4.145804,1.0213028
2083,45257,-0.8042032,4.145087,1.0199357
2084,45258,-0.7775035,4.1432433,1.0183408
2085,45259,-0.751548,4.145061,1.0176574
2086,45260,-0.7254325,4.145757,1.0167459
2087,45261,-0.69837064,4.1405277,1.0144676
2088,45262,-0.6720208,4.1389675,1.0131005
2089,45263,-0.6470597,4.1458993,1.013784
2090,45264,-0.62160873,4.1497917,1.013784
2091,45265,-0.5957221,4.1506357,1.0131005
2092,45266,-0.5705061,4.1561427,1.0135562
2093,45267,-0.5443658,4.154737,1.012417
2094,45268,-0.5187429,4.1570325,1.0121891
2095,45269,-0.49322608,4.160137,1.0121891
2096,45270,-0.46725953,4.1592145,1.0112778
2097,45271,-0.43908224,4.136826,1.0053539
2098,45272,-0.41321138,4.1345973,1.0042148
2099,45273,-0.3888237,4.14772,1.006721
2100,45274,-0.36235836,4.1383867,1.0039868
2101,45275,-0.33656862,4.1356792,1.0028477
2102,45276,-0.31118622,4.1376667,1.0028477
2103,45277,-0.28651962,4.150184,1.0053539
2104,45278,-0.2612899,4.1557517,1.0062653
2105,45279,-0.23556891,4.1533875,1.0053539
2106,45280,-0.21070693,4.1673975,1.0083159
2107,45281,-0.18530141,4.172503,1.0092273
2108,45282,-0.15998636,4.1813455,1.01105
2109,45283,-0.1338114,4.165704,1.0071766
2110,45284,-0.10815116,4.162553,1.0062653
2111,45285,-0.0836564,4.218629,1.0192522
2112,45286,-0.057620812,4.2073793,1.0165181
2113,45287,-0.03172643,4.1959696,1.013784
2114,45288,-0.0059826504,4.2019277,1.0151511
2115,45289,0.019728411,4.189227,1.0121891
2116,45290,0.046052653,4.2416034,1.0244926
2117,45291,0.071868315,4.2295585,1.0217584
2118,45292,0.0978659,4.2309847,1.0222142
2119,45293,0.12361909,4.2234917,1.0206193
2120,45294,0.14963773,4.225573,1.0213028
2121,45295,0.17638938,4.2440314,1.0258596
2122,45296,0.20275812,4.249677,1.0274545
2123,45297,0.23005521,4.2707148,1.0326948
2124,45298,0.25625548,4.2692227,1.0326948
2125,45299,0.28264174,4.2704844,1.0333784
2126,45300,0.3096224,4.2793517,1.0358846
2127,45301,0.33649117,4.2851367,1.0377073
2128,45302,0.36344254,4.2907524,1.03953
2129,45303,0.39003032,4.2913504,1.0402136
2130,45304,0.41673413,4.2927527,1.0411249
2131,45305,0.44457987,4.3046417,1.0445426
2132,45306,0.47248033,4.3153825,1.0477324
2133,45307,0.4995141,4.317238,1.0488715
2134,45308,0.53679895,4.4020367,1.0696051
2135,45309,0.64357835,5.0166993,1.2154233
2136,45310,0.6738258,5.008796,1.214512
2137,45311,0.70386404,4.9997473,1.2133728
2138,45312,0.7350983,4.999187,1.2142842
2139,45313,0.7702084,5.0234528,1.2211194
2140,45314,0.81412584,5.100352,1.2404859
2141,45315,0.84748715,5.107746,1.2434479
2142,45316,0.87399757,5.074626,1.2368405
2143,45317,0.82467455,4.6206336,1.1302109
2144,45318,0.8514108,4.6068707,1.1281602
2145,45319,0.8870075,4.6398087,1.1372739
2146,45320,0.9190606,4.6524253,1.1416029
2147,45321,0.9522786,4.669592,1.1470711
2148,45322,0.98554057,4.6855726,1.1523114
2149,45323,1.0256598,4.731766,1.1648427
2150,46236,-2.9832616,4.709955,1.2681962
2151,46237,-2.9150033,4.665237,1.2517468
2152,46238,-2.8719857,4.6597605,1.2456865
2153,46239,-2.8098822,4.6222267,1.2314014
2154,46240,-2.7724352,4.6243067,1.2275056
2155,46241,-2.732089,4.6210585,1.222311
2156,46242,-2.6889386,4.612428,1.2158178
2157,46243,-2.6459973,4.6034436,1.2093246
2158,46244,-2.5989382,4.586461,1.2008835
2159,46245,-2.5578985,4.579305,1.1950396
2160,46246,-2.5189276,4.5752406,1.1900616
2161,46247,-2.48243,4.575162,1.1861656
2162,46248,-2.4418876,4.5670586,1.1803217
2163,46249,-2.401084,4.557767,1.1742615
2164,46250,-2.360936,4.549014,1.1684176
2165,46251,-2.3254282,4.5486355,1.164738
2166,46252,-2.28782,4.543632,1.1599764
2167,46253,-2.2520952,4.541838,1.1560805
2168,46254,-2.2169068,4.5406547,1.152401
2169,46255,-2.1797044,4.534811,1.1476394
2170,46256,-2.1451616,4.5339785,1.1441764
2171,46257,-2.110711,4.5328927,1.1407133
2172,46258,-2.0747292,4.528005,1.1363845
2173,46259,-2.042095,4.5299687,1.1337873
2174,46260,-2.033246,4.5852575,1.1441764
2175,46261,-1.9937621,4.571692,1.1378995
2176,46262,-1.9364486,4.515639,1.1214502
2177,46264,-1.8577323,4.483136,1.1080309
2178,46265,-1.8331329,4.501685,1.1097624
2179,46266,-1.8011278,4.50197,1.1071651
2180,46267,-1.772043,4.5093017,1.1062994
2181,46269,-1.7127714,4.520664,1.1039186
2182,46271,-1.6484721,4.5174937,1.0982912
2183,46272,-1.616448,4.515573,1.0954775
2184,46273,-1.5867717,4.519879,1.0941788
2185,46274,-1.549484,4.501833,1.0876856
2186,46275,-1.5286919,4.5316095,1.0924473
2187,46280,-1.2787699,4.212929,1.0082523
2188,46281,-1.2470673,4.2010393,1.003707
2189,46282,-1.218277,4.1982975,1.0013262
2190,46283,-1.1898334,4.1963005,0.9991618
2191,46284,-1.1593782,4.1865845,0.99526584
2192,46285,-1.1298506,4.1794815,0.9920193
2193,46286,-1.1016976,4.1768947,0.9898549
2194,46287,-1.0733759,4.1731744,0.987474
2195,46288,-1.0444303,4.166423,0.9844439
2196,46289,-1.0167644,4.1642165,0.9824959
2197,46290,-0.99029225,4.166577,0.98163015
2198,46291,-0.96273136,4.1640134,0.9796822
2199,46292,-0.9350255,4.1603165,0.97751784
2200,46293,-0.908441,4.161206,0.9764356
2201,46294,-0.88329536,4.168612,0.9768685
2202,46295,-0.9275523,4.514423,1.053921
2203,46296,-0.9011672,4.526732,1.0554361
2204,46297,-0.79608536,4.1304765,0.9647479
2205,46298,-0.77822644,4.1755958,0.9738383
2206,46299,-0.74533814,4.1399345,0.9647479
2207,46300,-0.71942157,4.141544,0.9640986
2208,46301,-0.69528306,4.153584,0.9658301
2209,46302,-0.67195356,4.1712666,0.9688602
2210,46303,-0.64709175,4.1801357,0.96994245
2211,46304,-0.6207151,4.1791987,0.9688602
2212,46305,-0.59368837,4.1732626,0.96669585
2213,46306,-0.5674142,4.1719894,0.96561366
2214,46307,-0.5395488,4.1579647,0.9617177
2215,46308,-0.5158166,4.1757317,0.96496433
2216,46309,-0.48916417,4.1700907,0.9630164
2217,46310,-0.46485758,4.184658,0.96561366
2218,46311,-0.43886766,4.184519,0.96496433
2219,46312,-0.41299254,4.1851892,0.9645314
2220,46313,-0.38739452,4.1886168,0.9647479
2221,46314,-0.36160272,4.1899424,0.9645314
2222,46315,-0.33565393,4.1891627,0.96388215
2223,46316,-0.30987167,4.19017,0.96366566
2224,46317,-0.28474692,4.200759,0.96561366
2225,46318,-0.2591454,4.2053504,0.96626294
2226,46319,-0.23322946,4.2049117,0.9658301
2227,46320,-0.2076631,4.211139,0.96691227
2228,46321,-0.18207088,4.2181864,0.96821094
2229,46322,-0.15629257,4.2221513,0.9688602
2230,46323,-0.13044263,4.2249823,0.9692931
2231,46324,-0.104683004,4.2325354,0.9708082
2232,46325,-0.07876421,4.2360263,0.9714575
2233,46326,-0.052806515,4.2393584,0.9721068
2234,46327,-0.026828485,4.2454605,0.9734055
2235,46328,-0.0007779403,4.248474,0.9740548
2236,46329,0.025284102,4.2474227,0.9738383
2237,46330,0.0514543,4.2559733,0.9757863
2238,46331,0.07773037,4.264363,0.97773427
2239,46332,0.10396681,4.2667336,0.9783836
2240,46333,0.13017511,4.266991,0.9786
2241,46334,0.15642655,4.268063,0.9790329
2242,46335,0.18294834,4.274826,0.9807644
2243,46336,0.20951095,4.280449,0.9822795
2244,46337,0.23609544,4.2849317,0.98357815
2245,46338,0.2629228,4.2921724,0.9855261
2246,46339,0.28984788,4.299245,0.987474
2247,46340,0.31751716,4.314911,0.99136996
2248,46341,0.34468827,4.32164,0.9933179
2249,46342,0.37145054,4.322362,0.99396724
2250,46343,0.3985042,4.3258343,0.99526584
2251,46344,0.42599773,4.3330235,0.99743026
2252,46345,0.45674965,4.370138,1.0063043
2253,46346,0.49368295,4.4584646,1.0266496
2254,46347,0.521144,4.4563212,1.0268661
2255,46348,0.55027217,4.4675736,1.0301126
2256,46349,0.58106494,4.4902544,1.0359565
2257,46350,0.6101839,4.4982133,1.0385538
2258,46351,0.6418965,4.5233817,1.0450469
2259,46352,0.6762347,4.5637803,1.0550032
2260,46353,0.75812274,4.9078426,1.133138
2261,46354,0.81398875,5.0631022,1.1690669
2262,46355,0.8501962,5.088825,1.175993
2263,46356,0.8047354,4.642,1.0766472
2264,46357,0.8290526,4.6139145,1.0714526
2265,46358,0.86610997,4.65577,1.0820582
2266,46359,0.8983552,4.6695414,1.0863869
2267,46360,0.9298489,4.6783037,1.0896336
2268,46361,0.9636449,4.697375,1.095261
2269,46362,1.003982,4.7458143,1.1075981
2270,47276,-2.973819,4.7063417,1.1965859
2271,47277,-2.9065554,4.663039,1.1814405
2272,47278,-2.8640416,4.6582756,1.1759145
2273,47279,-2.8135722,4.6397767,1.1671139
2274,47280,-2.764946,4.6233554,1.1589272
2275,47281,-2.7235923,4.6183157,1.1536058
2276,47282,-2.6789594,4.6070204,1.1468518
2277,47283,-2.6394386,4.603843,1.1421444
2278,47284,-2.5962033,4.593539,1.1357998
2279,47285,-2.5531948,4.5828786,1.1294551
2280,47286,-2.516071,4.582159,1.1255665
2281,47287,-2.4781208,4.5794353,1.1212685
2282,47288,-2.4384558,4.5729647,1.1161518
2283,47289,-2.3957756,4.560116,1.1096025
2284,47290,-2.3560464,4.552131,1.1042811
2285,47291,-2.3187299,4.5481915,1.0999831
2286,47292,-2.2824295,4.545715,1.0960945
2287,47293,-2.244077,4.5385785,1.0911825
2288,47294,-2.2110424,4.5417027,1.0887264
2289,47295,-2.1759377,4.54018,1.085247
2290,47296,-2.1413531,4.5392833,1.0819724
2291,47297,-2.106037,4.5363584,1.0782884
2292,47298,-2.0716515,4.5349517,1.0750138
2293,47299,-2.0397718,4.5386505,1.072967
2294,47300,-2.0530686,4.6441765,1.0942525
2295,47301,-2.0085235,4.6198864,1.0858611
2296,47302,-1.9439499,4.5475287,1.0666224
2297,47306,-1.7904053,4.4902263,1.0432904
2298,47308,-1.7376297,4.518254,1.044723
2299,47309,-1.7039917,4.5132647,1.0412437
2300,47310,-1.6800107,4.5337305,1.043495
2301,47311,-1.6504871,4.5393543,1.0424716
2302,47312,-1.6173378,4.5346465,1.0391971
2303,47316,-1.4798313,4.494881,1.022005
2304,47317,-1.4377925,4.4591637,1.012181
2305,47318,-1.397723,4.427768,1.0033803
2306,47319,-1.3705283,4.436261,1.0033803
2307,47321,-1.2401758,4.1965036,0.94750625
2308,47322,-1.2160348,4.209676,0.9487343
2309,47323,-1.1859233,4.201987,0.9454596
2310,47324,-1.156473,4.1959743,0.9425943
2311,47325,-1.1245955,4.180308,0.9376823
2312,47326,-1.1081289,4.222157,0.9452549
2313,47327,-1.0715113,4.187156,0.9362496
2314,47328,-1.0500677,4.2107463,0.9399336
2315,47329,-1.0154217,4.180968,0.93215626
2316,47330,-0.9863668,4.172832,0.92908627
2317,47331,-0.9583285,4.168313,0.9268349
2318,47332,-0.9333754,4.1769805,0.9274489
2319,47333,-0.906481,4.17689,0.9262209
2320,47334,-0.880027,4.178542,0.9254022
2321,47335,-0.8533907,4.1790686,0.92437893
2322,47336,-0.8271616,4.1813455,0.9237649
2323,47337,-0.8025959,4.19211,0.9249929
2324,47338,-0.7765016,4.1950307,0.92458355
2325,47339,-0.74919385,4.191045,0.9227416
2326,47340,-0.723464,4.195563,0.9227416
2327,47341,-0.69690335,4.1950955,0.92171824
2328,47342,-0.6709948,4.198326,0.92151356
2329,47343,-0.64864516,4.2246156,0.9262209
2330,47344,-0.6222825,4.2256107,0.9256069
2331,47345,-0.5942885,4.2148113,0.9225369
2332,47346,-0.56802267,4.2154684,0.9219229
2333,47347,-0.5415211,4.2140207,0.92089957
2334,47348,-0.5152968,4.2143493,0.9202856
2335,47349,-0.48863643,4.2106256,0.9188529
2336,47350,-0.46322,4.2174363,0.9196716
2337,47351,-0.4388515,4.234803,0.9227416
2338,47352,-0.41162112,4.224752,0.9200809
2339,47353,-0.38756484,4.247668,0.92437893
2340,47354,-0.36132783,4.2480154,0.92396957
2341,47355,-0.3357966,4.256983,0.9254022
2342,47356,-0.31123814,4.2804403,0.92990494
2343,47357,-0.28313982,4.254923,0.92417425
2344,47358,-0.25684887,4.253649,0.92356026
2345,47359,-0.23074414,4.255145,0.92356026
2346,47360,-0.20472533,4.258436,0.92396957
2347,47361,-0.18185522,4.336871,0.9401383
2348,47362,-0.1560885,4.361382,0.94505024
2349,47363,-0.12841634,4.3319273,0.93870556
2350,47364,-0.101321205,4.3111057,0.9342029
2351,47365,-0.0745729,4.2950087,0.9307236
2352,47366,-0.04800339,4.2767887,0.9268349
2353,47367,-0.021707805,4.267215,0.92478824
2354,47368,0.004496069,4.294675,0.9305189
2355,47369,0.030941863,4.3082695,0.93338424
2356,47370,0.057147045,4.2903814,0.92970026
2357,47371,0.08397731,4.3163733,0.93522626
2358,47372,0.11036152,4.311863,0.9344076
2359,47373,0.13684729,4.312083,0.9346123
2360,47374,0.16367069,4.3209434,0.9366589
2361,47375,0.19069347,4.3315926,0.9391149
2362,47376,0.21775557,4.340117,0.9411616
2363,47377,0.24449143,4.340654,0.94157094
2364,47378,0.27112058,4.3390718,0.94157094
2365,47379,0.29840693,4.347092,0.9436176
2366,47380,0.326311,4.3617735,0.94709694
